sample_name,abdominal,caudal,img_name,crosses,plates,wells,split
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCG10_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCG10,14,16,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G10.tif,95-1_Male_x_10-1_Female,plate14,G10,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCH6_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCH6,12,18,PLATE 7 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H6.tif,95-1_Male_x_10-1_Female,plate7,H6,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF7,12,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F7.tif,95-1_Male_x_10-1_Female,plate10,F7,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH4_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH4,14,17,PLATE 19 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H4.tif,95-1_Male_x_10-1_Female,plate19,H4,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCG3_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCG3,13,18,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G3.tif,95-1_Male_x_10-1_Female,plate14,G3,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF9_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF9,13,17,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F9.tif,95-1_Male_x_10-1_Female,plate14,F9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF4_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF4,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F4.tif,95-1_Male_x_10-1_Female,plate21,F4,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF9,13,18,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F9.tif,95-1_Male_x_10-1_Female,plate21,F9,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCH4_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCH4,13,18,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H4.tif,95-1_Male_x_10-1_Female,plate14,H4,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCA1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCA1,13,18,PLATE 13 F2 VC_ Male 95-1 F14 x Female 10-1 F14_A1.tif,95-1_Male_x_10-1_Female,plate13,A1,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCH10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCH10,12,18,PLATE 7 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H10.tif,95-1_Male_x_10-1_Female,plate7,H10,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCA8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCA8,13,18,PLATE 13 F2 VC_ Male 95-1 F14 x Female 10-1 F14_A8.tif,95-1_Male_x_10-1_Female,plate13,A8,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF6_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF6,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F6.tif,95-1_Male_x_10-1_Female,plate21,F6,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH2_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH2,14,16,PLATE 19 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H2.tif,95-1_Male_x_10-1_Female,plate19,H2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG7_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG7,14,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G7.tif,95-1_Male_x_10-1_Female,plate21,G7,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF11_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF11,13,18,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F11.tif,95-1_Male_x_10-1_Female,plate14,F11,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCG6_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCG6,13,18,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G6.tif,95-1_Male_x_10-1_Female,plate14,G6,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCH11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate7F2VCH11,12,18,PLATE 7 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H11.tif,95-1_Male_x_10-1_Female,plate7,H11,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH6_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH6,14,17,PLATE 19 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H6.tif,95-1_Male_x_10-1_Female,plate19,H6,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE11_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE11,14,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_E11.tif,95-1_Male_x_10-1_Female,plate21,E11,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF3_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF3,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F3.tif,95-1_Male_x_10-1_Female,plate21,F3,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF10_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCF10,13,17,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F10.tif,95-1_Male_x_10-1_Female,plate14,F10,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCG4_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCG4,13,17,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G4.tif,95-1_Male_x_10-1_Female,plate14,G4,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCA9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCA9,13,18,PLATE 13 F2 VC_ Male 95-1 F14 x Female 10-1 F14_A9.tif,95-1_Male_x_10-1_Female,plate13,A9,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCH3_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCH3,13,17,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H3.tif,95-1_Male_x_10-1_Female,plate14,H3,train
AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCH10_AAAWYLWHV_Plate14-17_F2_VC_23s000256-1-1_Loosli_lane1Plate14F2VCH10,13,18,PLATE 14 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H10.tif,95-1_Male_x_10-1_Female,plate14,H10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE12_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE12,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_E12.tif,95-1_Male_x_10-1_Female,plate21,E12,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCA2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCA2,13,17,PLATE 8 F2 VC_ Male 95-1 F14 x Female 10-1 F14_A2.tif,95-1_Male_x_10-1_Female,plate8,A2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH1_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCH1,13,18,PLATE 19 F2 VC_ Male 95-1 F14 x Female 10-1 F14_H1.tif,95-1_Male_x_10-1_Female,plate19,H1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCD4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCD4,13,18,PLATE 13 F2 VC_ Male 95-1 F14 x Female 129-1 F14_D4.tif,95-1_Male_x_129-1_Female,plate13,D4,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC3,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C3.tif,95-1_Male_x_129-1_Female,plate2,C3,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCF8_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCF8,14,17,PLATE 19 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F8.tif,95-1_Male_x_129-1_Female,plate19,F8,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD1,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_D1.tif,95-1_Male_x_129-1_Female,plate2,D1,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC5,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C5.tif,95-1_Male_x_129-1_Female,plate2,C5,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA7,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A7.tif,95-1_Male_x_129-1_Female,plate2,A7,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCH2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCH2,12,18,PLATE 4 F2 VC_Male 95-1 F14 x Female 129-1 F14_H2.tif,95-1_Male_x_129-1_Female,plate4,H2,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB8,12,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B8.tif,95-1_Male_x_129-1_Female,plate2,B8,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA6,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A6.tif,95-1_Male_x_129-1_Female,plate2,A6,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC6,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C6.tif,95-1_Male_x_129-1_Female,plate2,C6,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA11,13,18,PLATE 6 F2 VC_ Male 95-1 F14 x Female 129-1 F14_A11.tif,95-1_Male_x_129-1_Female,plate6,A11,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE12,14,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E12.tif,95-1_Male_x_129-1_Female,plate10,E12,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF1,13,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F1.tif,95-1_Male_x_129-1_Female,plate10,F1,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCE12_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCE12,13,18,PLATE 19 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E12.tif,95-1_Male_x_129-1_Female,plate19,E12,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCF10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCF10,14,17,PLATE 19 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F10.tif,95-1_Male_x_129-1_Female,plate19,F10,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE10,13,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E10.tif,95-1_Male_x_129-1_Female,plate10,E10,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCH4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCH4,12,18,PLATE 4 F2 VC_Male 95-1 F14 x Female 129-1 F14_H4.tif,95-1_Male_x_129-1_Female,plate4,H4,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB1,13,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B1.tif,95-1_Male_x_129-1_Female,plate2,B1,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA2,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A2.tif,95-1_Male_x_129-1_Female,plate2,A2,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA8,12,19,PLATE 6 F2 VC_ Male 95-1 F14 x Female 129-1 F14_A8.tif,95-1_Male_x_129-1_Female,plate6,A8,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA11,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A11.tif,95-1_Male_x_129-1_Female,plate2,A11,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC10,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C10.tif,95-1_Male_x_129-1_Female,plate2,C10,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB2,12,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B2.tif,95-1_Male_x_129-1_Female,plate2,B2,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB1,12,18,PLATE 6 F2 VC_ Male 95-1 F14 x Female 129-1 F14_B1.tif,95-1_Male_x_129-1_Female,plate6,B1,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCH3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCH3,12,19,PLATE 4 F2 VC_Male 95-1 F14 x Female 129-1 F14_H3.tif,95-1_Male_x_129-1_Female,plate4,H3,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCH5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate4F2VCH5,12,18,PLATE 4 F2 VC_Male 95-1 F14 x Female 129-1 F14_H5.tif,95-1_Male_x_129-1_Female,plate4,H5,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA5,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A5.tif,95-1_Male_x_129-1_Female,plate2,A5,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA10,12,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A10.tif,95-1_Male_x_129-1_Female,plate2,A10,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE9,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E9.tif,95-1_Male_x_129-1_Female,plate10,E9,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC9,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C9.tif,95-1_Male_x_129-1_Female,plate2,C9,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCD8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCD8,13,18,PLATE 13 F2 VC_ Male 95-1 F14 x Female 129-1 F14_D8.tif,95-1_Male_x_129-1_Female,plate13,D8,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB4,12,19,PLATE 6 F2 VC_ Male 95-1 F14 x Female 129-1 F14_B4.tif,95-1_Male_x_129-1_Female,plate6,B4,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA6_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA6,12,19,PLATE 6 F2 VC_ Male 95-1 F14 x Female 129-1 F14_A6.tif,95-1_Male_x_129-1_Female,plate6,A6,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCF3_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCF3,13,18,PLATE 19 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F3.tif,95-1_Male_x_129-1_Female,plate19,F3,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB12,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B12.tif,95-1_Male_x_129-1_Female,plate2,B12,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC1,13,16,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C1.tif,95-1_Male_x_129-1_Female,plate2,C1,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE4,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E4.tif,95-1_Male_x_129-1_Female,plate10,E4,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCB5,12,19,PLATE 6 F2 VC_ Male 95-1 F14 x Female 129-1 F14_B5.tif,95-1_Male_x_129-1_Female,plate6,B5,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC11,13,16,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C11.tif,95-1_Male_x_129-1_Female,plate2,C11,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE6,14,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E6.tif,95-1_Male_x_129-1_Female,plate10,E6,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE5,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E5.tif,95-1_Male_x_129-1_Female,plate10,E5,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB3,12,16,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B3.tif,95-1_Male_x_129-1_Female,plate2,B3,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD4,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_D4.tif,95-1_Male_x_129-1_Female,plate2,D4,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD5,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_D5.tif,95-1_Male_x_129-1_Female,plate2,D5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCF4_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate19F2VCF4,14,17,PLATE 19 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F4.tif,95-1_Male_x_129-1_Female,plate19,F4,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA8,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A8.tif,95-1_Male_x_129-1_Female,plate2,A8,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB6,13,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B6.tif,95-1_Male_x_129-1_Female,plate2,B6,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA4,12,18,PLATE 6 F2 VC_ Male 95-1 F14 x Female 129-1 F14_A4.tif,95-1_Male_x_129-1_Female,plate6,A4,train
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCD5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate13F2VCD5,13,17,PLATE 13 F2 VC_ Male 95-1 F14 x Female 129-1 F14_D5.tif,95-1_Male_x_129-1_Female,plate13,D5,train
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB5,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B5.tif,95-1_Male_x_129-1_Female,plate2,B5,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA2,12,18,PLATE 6 F2 VC_ Male 95-1 F14 x Female 129-1 F14_A2.tif,95-1_Male_x_129-1_Female,plate6,A2,train
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate6F2VCA10,12,18,PLATE 6 F2 VC_ Male 95-1 F14 x Female 129-1 F14_A10.tif,95-1_Male_x_129-1_Female,plate6,A10,train
