sample_name,abdominal,caudal,img_name,crosses,plates,wells,split
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCC7_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCC7,14,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_C7.tif,95-1_Male_x_33-1_Female,plate20,C7,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD10,14,16,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_D10.tif,95-1_Male_x_33-1_Female,plate20,D10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD12_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD12,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_D12.tif,95-1_Male_x_33-1_Female,plate20,D12,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD2_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD2,14,16,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_D2.tif,95-1_Male_x_33-1_Female,plate20,D2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD4_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD4,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_D4.tif,95-1_Male_x_33-1_Female,plate20,D4,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD5_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD5,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_D5.tif,95-1_Male_x_33-1_Female,plate20,D5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD6_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD6,14,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_D6.tif,95-1_Male_x_33-1_Female,plate20,D6,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD7_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD7,14,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_D7.tif,95-1_Male_x_33-1_Female,plate20,D7,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD8_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD8,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_D8.tif,95-1_Male_x_33-1_Female,plate20,D8,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCD9,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_D9.tif,95-1_Male_x_33-1_Female,plate20,D9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE1_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE1,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_E1.tif,95-1_Male_x_33-1_Female,plate20,E1,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE10,14,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_E10.tif,95-1_Male_x_33-1_Female,plate20,E10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE2_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE2,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_E2.tif,95-1_Male_x_33-1_Female,plate20,E2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE5_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE5,13,18,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_E5.tif,95-1_Male_x_33-1_Female,plate20,E5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE6_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE6,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_E6.tif,95-1_Male_x_33-1_Female,plate20,E6,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE7_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE7,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_E7.tif,95-1_Male_x_33-1_Female,plate20,E7,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE8_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCE8,14,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_E8.tif,95-1_Male_x_33-1_Female,plate20,E8,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF10,13,18,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_F10.tif,95-1_Male_x_33-1_Female,plate20,F10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF2_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF2,14,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_F2.tif,95-1_Male_x_33-1_Female,plate20,F2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF3_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF3,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_F3.tif,95-1_Male_x_33-1_Female,plate20,F3,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF7_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF7,14,16,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_F7.tif,95-1_Male_x_33-1_Female,plate20,F7,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF8_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF8,14,16,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_F8.tif,95-1_Male_x_33-1_Female,plate20,F8,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCF9,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_F9.tif,95-1_Male_x_33-1_Female,plate20,F9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCG3_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCG3,13,18,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_G3.tif,95-1_Male_x_33-1_Female,plate20,G3,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCG4_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCG4,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_G4.tif,95-1_Male_x_33-1_Female,plate20,G4,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCG6_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCG6,14,16,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_G6.tif,95-1_Male_x_33-1_Female,plate20,G6,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCG7_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCG7,14,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_G7.tif,95-1_Male_x_33-1_Female,plate20,G7,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH10,14,16,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_H10.tif,95-1_Male_x_33-1_Female,plate20,H10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH11_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH11,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_H11.tif,95-1_Male_x_33-1_Female,plate20,H11,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH12_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH12,14,16,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_H12.tif,95-1_Male_x_33-1_Female,plate20,H12,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH3_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH3,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_H3.tif,95-1_Male_x_33-1_Female,plate20,H3,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH8_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH8,13,17,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_H8.tif,95-1_Male_x_33-1_Female,plate20,H8,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate20F2VCH9,13,18,PLATE 20 F2 VC_ Male 95-1 F14 x Female 33-1 F14_H9.tif,95-1_Male_x_33-1_Female,plate20,H9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA1_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA1,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 33-1 F14_A1.tif,95-1_Female_x_33-1_Male,plate21,A1,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA10,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 33-1 F14_A10.tif,95-1_Female_x_33-1_Male,plate21,A10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA12_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA12,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 33-1 F14_A12.tif,95-1_Female_x_33-1_Male,plate21,A12,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA2_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA2,13,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 33-1 F14_A2.tif,95-1_Female_x_33-1_Male,plate21,A2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA4_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA4,13,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 33-1 F14_A4.tif,95-1_Female_x_33-1_Male,plate21,A4,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA5_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA5,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 33-1 F14_A5.tif,95-1_Female_x_33-1_Male,plate21,A5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA8_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA8,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 33-1 F14_A8.tif,95-1_Female_x_33-1_Male,plate21,A8,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCA9,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 33-1 F14_A9.tif,95-1_Female_x_33-1_Male,plate21,A9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCB5_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCB5,13,16,PLATE 21 F2 VC_ Male 95-1 F14 x Female 72-1 F14_B5.tif,95-1_Male_x_72-1_Female,plate21,B5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCB6_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCB6,14,16,PLATE 21 F2 VC_ Male 95-1 F14 x Female 72-1 F14_B6.tif,95-1_Male_x_72-1_Female,plate21,B6,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCB8_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCB8,14,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 72-1 F14_B8.tif,95-1_Male_x_72-1_Female,plate21,B8,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCB9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCB9,14,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 72-1 F14_B9.tif,95-1_Male_x_72-1_Female,plate21,B9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC10,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 72-1 F14_C10.tif,95-1_Female_x_72-1_Male,plate21,C10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC11_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC11,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 72-1 F14_C11.tif,95-1_Female_x_72-1_Male,plate21,C11,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC12_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC12,13,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 72-1 F14_C12.tif,95-1_Female_x_72-1_Male,plate21,C12,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC3_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC3,14,16,PLATE 21 F2 VC_ Male 95-1 F14 x Female 72-1 F14_C3.tif,95-1_Male_x_72-1_Female,plate21,C3,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC5_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC5,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 72-1 F14_C5.tif,95-1_Male_x_72-1_Female,plate21,C5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC7_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC7,13,18,PLATE 21 F2 VC_ Male 95-1 F14 x Female 72-1 F14_C7.tif,95-1_Male_x_72-1_Female,plate21,C7,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC8_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCC8,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 72-1 F14_C8.tif,95-1_Female_x_72-1_Male,plate21,C8,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD10,14,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_D10.tif,95-1_Female_x_10-1_Male,plate21,D10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD11_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD11,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_D11.tif,95-1_Female_x_10-1_Male,plate21,D11,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD3_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD3,14,16,PLATE 21 F2 VC_ Female 95-1 F14 x Male 72-1 F14_D3.tif,95-1_Female_x_72-1_Male,plate21,D3,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCD9,13,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_D9.tif,95-1_Female_x_10-1_Male,plate21,D9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE1_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE1,14,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_E1.tif,95-1_Female_x_10-1_Male,plate21,E1,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE12_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE12,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_E12.tif,95-1_Male_x_10-1_Female,plate21,E12,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE5_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE5,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_E5.tif,95-1_Female_x_10-1_Male,plate21,E5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCE9,14,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_E9.tif,95-1_Female_x_10-1_Male,plate21,E9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF1_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF1,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F1.tif,95-1_Male_x_10-1_Female,plate21,F1,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF11_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF11,14,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F11.tif,95-1_Male_x_10-1_Female,plate21,F11,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF3_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF3,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F3.tif,95-1_Male_x_10-1_Female,plate21,F3,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF5_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF5,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F5.tif,95-1_Male_x_10-1_Female,plate21,F5,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF6_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF6,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F6.tif,95-1_Male_x_10-1_Female,plate21,F6,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF7_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF7,13,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F7.tif,95-1_Male_x_10-1_Female,plate21,F7,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCF9,13,18,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F9.tif,95-1_Male_x_10-1_Female,plate21,F9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG1_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG1,13,18,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G1.tif,95-1_Male_x_10-1_Female,plate21,G1,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG12_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG12,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_G12.tif,95-1_Female_x_10-1_Male,plate21,G12,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG2_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG2,14,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G2.tif,95-1_Male_x_10-1_Female,plate21,G2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG4_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG4,14,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G4.tif,95-1_Male_x_10-1_Female,plate21,G4,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG6_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG6,14,16,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G6.tif,95-1_Male_x_10-1_Female,plate21,G6,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG9_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCG9,14,17,PLATE 21 F2 VC_ Male 95-1 F14 x Female 10-1 F14_G9.tif,95-1_Male_x_10-1_Female,plate21,G9,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH1_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH1,14,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H1.tif,95-1_Female_x_10-1_Male,plate21,H1,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH10_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH10,14,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H10.tif,95-1_Female_x_10-1_Male,plate21,H10,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH2_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH2,14,17,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H2.tif,95-1_Female_x_10-1_Male,plate21,H2,train
AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH5_AAC2CN7HV_Pool_18-21F2VC_23s001261-1-1_Loosli_lane1Plate21F2VCH5,13,18,PLATE 21 F2 VC_ Female 95-1 F14 x Male 10-1 F14_H5.tif,95-1_Female_x_10-1_Male,plate21,H5,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCA11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCA11,13,16,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A11.tif,14-2_Male_x_10-1_Female,plate22,A11,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCA8_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCA8,13,17,PLATE 22 F2 VC_ Male 14-2 F14 x Female 10-1 F14_A8.tif,14-2_Male_x_10-1_Female,plate22,A8,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCB1_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCB1,13,17,PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_B1.tif,14-2_Female_x_129-1_Male,plate22,B1,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCB11_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCB11,13,17,PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_B11.tif,14-2_Female_x_129-1_Male,plate22,B11,train
AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCB12_AAC2CTTHV_Plate22-25F2_VC_23s001371-1-1_Loosli_lane1Plate22F2VCB12,13,17,PLATE 22 F2 VC_ Female 14-2 F14 x Male 129-1 F14_B12.tif,14-2_Female_x_129-1_Male,plate22,B12,train
